Date,open,high,low,close
4/28/10,0.3147655,0.315078,0.303203,0.310729
4/29/10,0.315052,0.3281505,0.3150255,0.326588
4/30/10,0.3260935,0.32763,0.306536,0.3073435
5/3/10,0.310937,0.324531,0.310859,0.3198955
5/4/10,0.307786,0.307812,0.284661,0.2916145
5/5/10,0.2824735,0.291953,0.277083,0.2868225
5/6/10,0.280911,0.28901,0.177083,0.2587235
5/7/10,0.2518745,0.261276,0.223203,0.2398955
5/10/10,0.270182,0.276484,0.2687005,0.275677
5/11/10,0.2678905,0.286458,0.266328,0.2754945
5/12/10,0.2792705,0.2909375,0.278229,0.2903385
5/13/10,0.287552,0.2935935,0.2754685,0.2772135
5/14/10,0.2704165,0.270781,0.251302,0.260156
5/17/10,0.262682,0.2665885,0.246875,0.2636715
5/18/10,0.270104,0.2716145,0.2489615,0.2535935
5/19/10,0.2492185,0.255208,0.2380985,0.246901
5/20/10,0.2323175,0.2336195,0.2173175,0.221927
5/21/10,0.208411,0.2305465,0.2061975,0.2236455
5/24/10,0.2248695,0.233203,0.2228905,0.2254945
5/25/10,0.20875,0.224609,0.202083,0.223906
5/26/10,0.2273695,0.2367185,0.2153125,0.216979
5/27/10,0.231432,0.2410675,0.229557,0.2404685
5/28/10,0.242057,0.242734,0.2304685,0.237109
6/1/10,0.234609,0.2467185,0.2291665,0.2305465
6/2/10,0.234375,0.2467705,0.229375,0.2467705
6/3/10,0.2485935,0.254583,0.2439065,0.253177
6/4/10,0.2372915,0.2467445,0.2248435,0.228177
6/7/10,0.2303905,0.2329165,0.214583,0.2149475
6/8/10,0.216484,0.2179165,0.205234,0.21375
6/9/10,0.2180725,0.2241925,0.2066405,0.209036
6/10/10,0.216328,0.226821,0.214557,0.22638
6/11/10,0.2193485,0.233203,0.2193485,0.2322915
6/14/10,0.2391925,0.243776,0.231484,0.2324215
6/15/10,0.236276,0.252109,0.2355725,0.249401
6/16/10,0.2491925,0.257812,0.2479685,0.254427
6/17/10,0.258411,0.258802,0.2503645,0.256979
6/18/10,0.258307,0.2628645,0.255104,0.257682
6/21/10,0.267083,0.268229,0.2466665,0.250911
6/22/10,0.253802,0.2593225,0.2436975,0.2449735
6/23/10,0.245885,0.248411,0.2361975,0.2416925
6/24/10,0.238802,0.240885,0.2286455,0.2299735
6/25/10,0.2329685,0.2355725,0.2249215,0.2298175
6/28/10,0.23,0.2334375,0.2228125,0.22776
6/29/10,0.217057,0.2174475,0.196354,0.2023435
6/30/10,0.1993225,0.205026,0.1907555,0.1923435
7/1/10,0.1934115,0.195026,0.179326,0.1904685
7/2/10,0.1909635,0.193177,0.1835935,0.189427
7/6/10,0.1966665,0.2002865,0.185625,0.1904165
7/7/10,0.192057,0.208984,0.1915885,0.208411
7/8/10,0.213411,0.214237,0.204583,0.211927
7/9/10,0.21138,0.21875,0.21026,0.2178645
7/12/10,0.217057,0.2236195,0.215729,0.2203385
7/13/10,0.2254945,0.230781,0.220625,0.2278645
7/14/10,0.2298175,0.2353905,0.2268485,0.23151
7/15/10,0.2305465,0.234349,0.22304,0.2323175
7/16/10,0.230286,0.2305725,0.212604,0.2136195
7/19/10,0.2148435,0.2197915,0.209661,0.2184375
7/20/10,0.207604,0.22625,0.2059375,0.2253385
7/21/10,0.233854,0.233854,0.2159895,0.2174475
7/22/10,0.225937,0.2365885,0.225937,0.232109
7/23/10,0.228854,0.2384375,0.227578,0.238151
7/26/10,0.2391925,0.2440625,0.235859,0.243385
7/27/10,0.246979,0.2480725,0.240286,0.243333
7/28/10,0.2428385,0.245885,0.235156,0.238359
7/29/10,0.2416665,0.243229,0.2253125,0.232682
7/30/10,0.2267705,0.238125,0.222675,0.2342705
8/2/10,0.2429425,0.2486975,0.24026,0.246875
8/3/10,0.246406,0.2471875,0.240469,0.2443225
8/4/10,0.247526,0.252083,0.2443225,0.25138
8/5/10,0.247604,0.2507785,0.244635,0.2498955
8/6/10,0.240911,0.2497915,0.2373175,0.2487235
8/9/10,0.252135,0.255208,0.248906,0.2530725
8/10/10,0.2473955,0.2511715,0.2409375,0.247708
8/11/10,0.234557,0.2347135,0.2237235,0.2273175
8/12/10,0.2136975,0.224036,0.2124215,0.220911
8/13/10,0.2190885,0.2215885,0.21651,0.21651
8/16/10,0.213281,0.222115,0.2105465,0.217734
8/17/10,0.222604,0.2318485,0.221302,0.2260155
8/18/10,0.2248695,0.23263,0.2222915,0.2280465
8/19/10,0.2248175,0.227135,0.213802,0.2196615
8/20/10,0.2174475,0.2205725,0.2135675,0.218906
8/23/10,0.223802,0.22513,0.212552,0.2128645
8/24/10,0.2059115,0.2074475,0.198177,0.200651
8/25/10,0.1967445,0.2091405,0.195781,0.2066665
8/26/10,0.2093225,0.209661,0.1985675,0.1999215
8/27/10,0.2034115,0.2074215,0.191146,0.2065365
8/30/10,0.203359,0.2088015,0.1997915,0.1998435
8/31/10,0.196875,0.2030465,0.194036,0.198854
9/1/10,0.20651,0.217526,0.206224,0.2155205
9/2/10,0.2168485,0.2229165,0.2152085,0.2229165
9/3/10,0.2296875,0.2342705,0.2273175,0.2342705
9/7/10,0.2311195,0.233906,0.2280815,0.2285675
9/8/10,0.2311195,0.2404395,0.2311195,0.2366405
9/9/10,0.24401,0.244401,0.2386455,0.239635
9/10/10,0.24138,0.2435155,0.2374475,0.2422135
9/13/10,0.2485415,0.2547135,0.248307,0.2528905
9/14/10,0.2518225,0.2599995,0.2503645,0.256085
9/15/10,0.254062,0.2617185,0.252005,0.2604425
9/16/10,0.2602745,0.264557,0.257526,0.2641145
9/17/10,0.269505,0.269505,0.2628905,0.266927
9/20/10,0.2699215,0.2822655,0.268984,0.280833
9/21/10,0.2810675,0.286458,0.276979,0.2799475
9/22/10,0.2768225,0.2840885,0.2739455,0.2786195
9/23/10,0.2729165,0.2861975,0.272083,0.277786
9/24/10,0.287708,0.295312,0.286328,0.2935155
9/27/10,0.2948695,0.296406,0.2893545,0.290156
9/28/10,0.2928905,0.2928905,0.2762495,0.290885
9/29/10,0.2885935,0.2925255,0.285286,0.2885415
9/30/10,0.2929165,0.2980725,0.278984,0.284635
10/1/10,0.291302,0.2924735,0.279557,0.2837495
10/4/10,0.280911,0.283802,0.269479,0.273906
10/5/10,0.2836195,0.295703,0.283151,0.2942965
10/6/10,0.2930725,0.2949215,0.2810155,0.2867965
10/7/10,0.2916665,0.2918745,0.282643,0.289609
10/8/10,0.29013,0.297552,0.2842185,0.2954425
10/11/10,0.2962755,0.300156,0.293359,0.2960415
10/12/10,0.294088,0.3037755,0.287161,0.302187
10/13/10,0.30776,0.313307,0.305156,0.309531
10/14/10,0.3098955,0.3116925,0.3030985,0.307812
10/15/10,0.318828,0.3274475,0.3117185,0.3274475
10/18/10,0.3279685,0.330807,0.323932,0.3274475
10/19/10,0.314479,0.321979,0.3068485,0.314427
10/20/10,0.3174995,0.3280465,0.3155205,0.320963
10/21/10,0.3274475,0.3309895,0.313828,0.323203
10/22/10,0.3235935,0.330234,0.3219005,0.329505
10/25/10,0.333463,0.3401815,0.333463,0.334505
10/26/10,0.3292445,0.338854,0.3253905,0.33651
10/27/10,0.332213,0.340833,0.3303905,0.3399735
10/28/10,0.344687,0.3448695,0.333828,0.3419265
10/29/10,0.3418485,0.345807,0.3398435,0.340286
11/1/10,0.3437495,0.350703,0.3361975,0.3410675
11/2/10,0.3492705,0.3542495,0.347656,0.351406
11/3/10,0.3531765,0.356597,0.3435155,0.356484
11/4/10,0.368906,0.373489,0.366324,0.369114
11/5/10,0.3699995,0.3717705,0.366406,0.369557
11/8/10,0.367682,0.3723955,0.3650255,0.3704945
11/9/10,0.375755,0.3770485,0.3599735,0.364505
11/10/10,0.366432,0.37138,0.3578425,0.370078
11/11/10,0.352864,0.36513,0.3485935,0.363854
11/12/10,0.357838,0.362083,0.337432,0.345338
11/15/10,0.3512495,0.352708,0.3412235,0.3416485
11/16/10,0.3343225,0.340182,0.320755,0.324687
11/17/10,0.32526,0.33263,0.3229165,0.32776
11/18/10,0.338307,0.3497915,0.3380465,0.3429945
11/19/10,0.3418745,0.346354,0.3379685,0.3438015
11/22/10,0.339713,0.352864,0.338307,0.352864
11/23/10,0.3424215,0.343411,0.330208,0.3361975
11/24/10,0.345755,0.3585675,0.345328,0.355833
11/26/10,0.349635,0.356302,0.347578,0.3535935
11/29/10,0.347656,0.351562,0.335729,0.3486715
11/30/10,0.337604,0.341992,0.3316405,0.3354165
12/1/10,0.350807,0.362083,0.35026,0.3567445
12/2/10,0.358333,0.3691405,0.3574215,0.3675775
12/3/10,0.3631505,0.3718485,0.3630205,0.3706505
12/6/10,0.370729,0.372161,0.367005,0.3699995
12/7/10,0.3836715,0.383695,0.369687,0.370338
12/8/10,0.37401,0.376406,0.3667445,0.3754555
12/9/10,0.3817445,0.3818225,0.3723955,0.375859
12/10/10,0.378437,0.3844525,0.375338,0.3837495
12/13/10,0.3885675,0.3885675,0.378906,0.3792445
12/14/10,0.382239,0.386015,0.3780465,0.380833
12/15/10,0.3805205,0.387604,0.3736975,0.3769525
12/16/10,0.3773435,0.3868225,0.3749995,0.3848175
12/17/10,0.3860415,0.38933,0.383932,0.385989
12/20/10,0.3880205,0.3911455,0.3786455,0.3870335
12/21/10,0.39151,0.3935935,0.388515,0.393411
12/22/10,0.393463,0.39545,0.39181,0.3938275
12/23/10,0.3917705,0.393359,0.388281,0.390833
12/27/10,0.387682,0.393229,0.3794265,0.390989
12/28/10,0.393906,0.3942445,0.38664,0.3892965
12/29/10,0.392734,0.3938015,0.3906245,0.391614
12/30/10,0.3917705,0.3918745,0.3867185,0.3886715
12/31/10,0.387812,0.387812,0.3794005,0.385104
1/3/11,0.395338,0.410436,0.395286,0.4024995
1/4/11,0.4075515,0.407656,0.3941925,0.4018745
1/5/11,0.39789,0.412031,0.3973695,0.4118485
1/6/11,0.413307,0.416536,0.410755,0.4155725
1/7/11,0.417682,0.418385,0.402575,0.414609
1/10/11,0.411458,0.42138,0.4087235,0.4192705
1/11/11,0.4243745,0.425286,0.4169005,0.4211975
1/12/11,0.427031,0.4299995,0.422109,0.429739
1/13/11,0.4312755,0.433721,0.4269525,0.4310935
1/14/11,0.430885,0.4405725,0.4280725,0.4404425
1/18/11,0.4291925,0.445312,0.428463,0.443958
1/19/11,0.4462235,0.4462235,0.424635,0.429088
1/20/11,0.423958,0.4250255,0.4098955,0.4194525
1/21/11,0.4255725,0.4281245,0.409583,0.4098695
1/24/11,0.412161,0.427161,0.409976,0.4267965
1/25/11,0.421041,0.4288535,0.4179685,0.428281
1/26/11,0.431041,0.438958,0.427057,0.4349215
1/27/11,0.4400255,0.4470045,0.43763,0.443307
1/28/11,0.443463,0.4442965,0.403984,0.4098695
1/31/11,0.411484,0.419062,0.4023435,0.415937
2/1/11,0.4255205,0.4419265,0.423906,0.439036
2/2/11,0.4367185,0.441562,0.434299,0.437057
2/3/11,0.434635,0.4411195,0.4241405,0.4387495
2/4/11,0.4398695,0.4473955,0.435885,0.446666
2/7/11,0.4494525,0.4601295,0.447239,0.4531505
2/8/11,0.453307,0.462812,0.451041,0.462812
2/9/11,0.459739,0.4638015,0.4554945,0.4599995
2/10/11,0.4523435,0.463174,0.4492185,0.462239
2/11/11,0.4579685,0.4720045,0.4557285,0.4717185
2/14/11,0.471614,0.4768745,0.470364,0.474687
2/15/11,0.472057,0.474505,0.4667185,0.473463
2/16/11,0.477187,0.486015,0.476484,0.482213
2/17/11,0.4751035,0.4843745,0.4742185,0.4817965
2/18/11,0.482083,0.48401,0.473359,0.479062
2/22/11,0.4599475,0.463541,0.4348955,0.4368745
2/23/11,0.4367445,0.441432,0.4163015,0.4260935
2/24/11,0.429088,0.436458,0.416666,0.432161
2/25/11,0.440208,0.452529,0.438958,0.4506765
2/28/11,0.455833,0.4603025,0.445781,0.453958
3/1/11,0.4600515,0.4600515,0.428385,0.432135
3/2/11,0.4313015,0.447135,0.430937,0.4382285
3/3/11,0.450989,0.4667705,0.450937,0.4643745
3/4/11,0.464583,0.464583,0.4484445,0.4574995
3/7/11,0.4632285,0.46401,0.4269785,0.4392705
3/8/11,0.4367705,0.450208,0.429687,0.4438535
3/9/11,0.440208,0.4407775,0.4281765,0.4348955
3/10/11,0.4194785,0.4231765,0.409739,0.4149995
3/11/11,0.4080725,0.4254685,0.4074475,0.4219265
3/14/11,0.4150515,0.4244785,0.408389,0.417812
3/15/11,0.3806245,0.4076035,0.3768225,0.400729
3/16/11,0.390729,0.3968225,0.363281,0.3713015
3/17/11,0.388281,0.393229,0.3806245,0.380989
3/18/11,0.3943225,0.394479,0.3781245,0.378906
3/21/11,0.3955205,0.4062495,0.393854,0.4000515
3/22/11,0.4019265,0.4031245,0.395833,0.398958
3/23/11,0.394062,0.408536,0.3860415,0.404995
3/24/11,0.414479,0.429583,0.4073955,0.427031
3/25/11,0.4313015,0.438541,0.428385,0.430156
3/28/11,0.435989,0.436041,0.4223435,0.422864
3/29/11,0.420312,0.4351035,0.415937,0.4349995
3/30/11,0.441666,0.4430725,0.4357285,0.441406
3/31/11,0.439583,0.4443745,0.4369785,0.443281
4/1/11,0.449635,0.453958,0.4401035,0.443958
4/4/11,0.44776,0.448851,0.4338015,0.4399475
4/5/11,0.436666,0.4437495,0.433314,0.4349475
4/6/11,0.445364,0.449687,0.431354,0.4382285
4/7/11,0.438541,0.446505,0.429088,0.4381245
4/8/11,0.444166,0.4457285,0.4250515,0.431562
4/11/11,0.436562,0.439531,0.423385,0.427656
4/12/11,0.421614,0.424791,0.4138015,0.4192185
4/13/11,0.428281,0.43276,0.4192495,0.4292185
4/14/11,0.42026,0.4288535,0.415104,0.4268745
4/15/11,0.4218745,0.429687,0.416562,0.424114
4/18/11,0.4118225,0.4161455,0.3949995,0.415937
4/19/11,0.418541,0.423437,0.412396,0.423437
4/20/11,0.445781,0.453312,0.4442705,0.451614
4/21/11,0.4657285,0.465885,0.4589065,0.4630725
4/25/11,0.464739,0.467187,0.461562,0.46651
4/26/11,0.470312,0.479167,0.4674475,0.474531
4/27/11,0.476562,0.4855725,0.4706245,0.4843745
4/28/11,0.479635,0.4838535,0.4757685,0.4836455
4/29/11,0.4798955,0.4848435,0.477864,0.4813015
5/2/11,0.483385,0.486458,0.474445,0.4786975
5/3/11,0.477187,0.478541,0.4625445,0.47151
5/4/11,0.471458,0.475468,0.4576035,0.4687495
5/5/11,0.4618745,0.4780725,0.456614,0.461718
5/6/11,0.475781,0.4832775,0.462031,0.4657285
5/9/11,0.467916,0.47651,0.462969,0.470781
5/10/11,0.475416,0.4848955,0.472864,0.482864
5/11/11,0.4814055,0.486002,0.462708,0.4724475
5/12/11,0.4674995,0.482758,0.4599475,0.480781
5/13/11,0.4775515,0.479755,0.463281,0.463747
5/16/11,0.457656,0.4613015,0.436562,0.439635
5/17/11,0.4330205,0.443489,0.4303665,0.443229
5/18/11,0.441614,0.456614,0.439791,0.45401
5/19/11,0.4592705,0.460989,0.4501035,0.457916
5/20/11,0.4563535,0.4581245,0.446158,0.447812
5/23/11,0.4294265,0.4330935,0.4220205,0.428385
5/24/11,0.431666,0.431666,0.420208,0.420312
5/25/11,0.418281,0.430885,0.4180205,0.4249995
5/26/11,0.420833,0.43651,0.420833,0.4329685
5/27/11,0.4351035,0.4407285,0.434166,0.4394265
5/31/11,0.452083,0.4605725,0.444948,0.4605725
6/1/11,0.4575515,0.460469,0.4298955,0.4311455
6/2/11,0.4330725,0.43776,0.4264955,0.4336455
6/3/11,0.418437,0.4279685,0.4124995,0.413958
6/6/11,0.412031,0.417291,0.4034825,0.403958
6/7/11,0.407083,0.4117655,0.400885,0.401614
6/8/11,0.398854,0.400937,0.389583,0.3929685
6/9/11,0.3931245,0.400312,0.389462,0.394687
6/10/11,0.3893225,0.3919785,0.375989,0.376562
6/13/11,0.3781765,0.382604,0.3730205,0.3768225
6/14/11,0.385312,0.394114,0.385208,0.390833
6/15/11,0.38026,0.387031,0.3669265,0.369479
6/16/11,0.369687,0.3731765,0.35526,0.3643225
6/17/11,0.374635,0.3760415,0.3584425,0.361614
6/20/11,0.3580725,0.3701035,0.3580725,0.366406
6/21/11,0.3711455,0.391562,0.3661975,0.390833
6/22/11,0.3856245,0.3923955,0.3817705,0.382031
6/23/11,0.369479,0.3931245,0.3660415,0.392604
6/24/11,0.3867705,0.3879685,0.370104,0.3719265
6/27/11,0.3736975,0.395104,0.371562,0.3899995
6/28/11,0.392812,0.407703,0.391354,0.4074995
6/29/11,0.4110935,0.414583,0.4036455,0.412604
6/30/11,0.4169265,0.429531,0.4161975,0.428281
7/1/11,0.429687,0.449791,0.425963,0.4481245
7/5/11,0.449635,0.456041,0.4467705,0.454583
7/6/11,0.453437,0.4613535,0.448958,0.4594265
7/7/11,0.4695305,0.482031,0.467864,0.4780205
7/8/11,0.465885,0.4742185,0.458291,0.474062
7/11/11,0.459583,0.4663015,0.4436455,0.4486455
7/12/11,0.4480205,0.450937,0.437083,0.437708
7/13/11,0.4474475,0.4568745,0.438894,0.443541
7/14/11,0.4474475,0.4531765,0.4232285,0.428281
7/15/11,0.4430205,0.445312,0.4338535,0.445312
7/18/11,0.4386455,0.4436455,0.4255205,0.4379685
7/19/11,0.4511455,0.4695305,0.4510415,0.4688535
7/20/11,0.4763015,0.476562,0.460416,0.462291
7/21/11,0.4636975,0.479166,0.4562495,0.471666
7/22/11,0.4712495,0.4881765,0.4698955,0.4863225
7/25/11,0.4742705,0.491135,0.471927,0.483437
7/26/11,0.4818225,0.4919785,0.479531,0.4860935
7/27/11,0.477239,0.4781205,0.445833,0.4492185
7/28/11,0.4500515,0.4684365,0.444739,0.451614
7/29/11,0.4405205,0.4611455,0.4342185,0.447239
8/1/11,0.463437,0.465833,0.4249995,0.4411975
8/2/11,0.4344785,0.440416,0.405989,0.407708
8/3/11,0.4087495,0.420364,0.387812,0.418281
8/4/11,0.4010415,0.4030205,0.3612495,0.361354
8/5/11,0.373333,0.3779685,0.323802,0.353385
8/8/11,0.3222395,0.33976,0.2906245,0.2913015
8/9/11,0.302812,0.332239,0.2791145,0.3311975
8/10/11,0.30901,0.323452,0.2904165,0.292135
8/11/11,0.3034895,0.3396345,0.2997985,0.329635
8/12/11,0.337135,0.34401,0.3253645,0.3380205
8/15/11,0.3422395,0.352708,0.3375515,0.352604
8/16/11,0.3430205,0.352708,0.330104,0.3435415
8/17/11,0.3456245,0.353854,0.3274995,0.3379685
8/18/11,0.3104165,0.3105205,0.279635,0.288958
8/19/11,0.2791145,0.300104,0.2718745,0.27276
8/22/11,0.291927,0.292552,0.2729685,0.275208
8/23/11,0.2810935,0.309479,0.2778645,0.3092705
8/24/11,0.307656,0.318333,0.2993745,0.316562
8/25/11,0.315885,0.320364,0.2980205,0.301354
8/26/11,0.2986455,0.3268225,0.289427,0.3231245
8/29/11,0.333333,0.3518225,0.333333,0.3506245
8/30/11,0.3468745,0.36401,0.3411455,0.35776
8/31/11,0.3643745,0.372864,0.3504685,0.3598435
9/1/11,0.362187,0.3705725,0.347656,0.349687
9/2/11,0.3299995,0.335153,0.319635,0.325208
9/6/11,0.3022395,0.326609,0.3,0.325156
9/7/11,0.3392705,0.3499995,0.336484,0.349739
9/8/11,0.3441665,0.359604,0.341822,0.3448955
9/9/11,0.3385415,0.3422395,0.315729,0.322187
9/12/11,0.311562,0.3349995,0.310906,0.3342705
9/13/11,0.3381245,0.3497915,0.333437,0.347239
9/14/11,0.353281,0.3744785,0.3424995,0.362239
9/15/11,0.3747915,0.3804685,0.363437,0.3786975
9/16/11,0.3816665,0.390204,0.379062,0.3885935
9/19/11,0.3748435,0.3955675,0.365,0.389583
9/20/11,0.395208,0.404635,0.381614,0.384062
9/21/11,0.3900515,0.395937,0.3642365,0.364531
9/22/11,0.3368225,0.345989,0.3130205,0.329062
9/23/11,0.320677,0.343489,0.3199995,0.3393225
9/26/11,0.344583,0.352708,0.3218745,0.350833
9/27/11,0.3692705,0.3781245,0.3546645,0.361562
9/28/11,0.366666,0.373768,0.343489,0.344531
9/29/11,0.361927,0.362799,0.316458,0.3343225
9/30/11,0.3210935,0.328437,0.3072915,0.308333
10/3/11,0.299583,0.3141665,0.2837495,0.2841665
10/4/11,0.275312,0.303281,0.266927,0.301458
10/5/11,0.2993745,0.3273435,0.2924475,0.3243745
10/6/11,0.323958,0.3410415,0.3192185,0.3410415
10/7/11,0.3400515,0.3450515,0.327604,0.33401
10/10/11,0.3510415,0.368281,0.349583,0.368281
10/11/11,0.365729,0.3787495,0.363958,0.3761455
10/12/11,0.3873435,0.394531,0.380937,0.382187
10/13/11,0.3798955,0.393906,0.3785935,0.3924475
10/14/11,0.4073435,0.414062,0.4006245,0.414062
10/17/11,0.4081765,0.4120305,0.388333,0.3948955
10/18/11,0.393489,0.4158845,0.382135,0.4092185
10/19/11,0.403958,0.406614,0.382035,0.3856245
10/20/11,0.384739,0.3866665,0.363802,0.380729
10/21/11,0.392239,0.4016665,0.383906,0.3942705
10/24/11,0.398906,0.422083,0.397608,0.418906
10/25/11,0.4144265,0.415208,0.391614,0.395156
10/26/11,0.4010415,0.403437,0.3711455,0.3935935
10/27/11,0.421041,0.432291,0.4087495,0.425312
10/28/11,0.4174995,0.428385,0.4174995,0.4267185
10/31/11,0.415312,0.420437,0.404739,0.4055725
11/1/11,0.3763015,0.3848955,0.367552,0.3741665
11/2/11,0.3849475,0.3880935,0.3728645,0.383385
11/3/11,0.39276,0.4085935,0.3791665,0.4067185
11/4/11,0.400729,0.405781,0.3885965,0.4004165
11/7/11,0.4004685,0.410104,0.3880205,0.4093225
11/8/11,0.4180205,0.425416,0.404239,0.4229685
11/9/11,0.398385,0.4004685,0.376159,0.3792185
11/10/11,0.390312,0.3911455,0.367187,0.377656
11/11/11,0.388385,0.40276,0.386614,0.398854
11/14/11,0.39651,0.4029165,0.3875515,0.392083
11/15/11,0.389114,0.409687,0.3874995,0.404687
11/16/11,0.396041,0.4052755,0.382812,0.384739
11/17/11,0.381979,0.382291,0.351042,0.358281
11/18/11,0.358229,0.3593745,0.347812,0.349687
11/21/11,0.3361455,0.3368225,0.3191145,0.3293745
11/22/11,0.32651,0.335885,0.321255,0.332239
